dateTime,pointDisplayName,point_id,unit,dateTimeUtc,pointName,pointKind,deviceName,value,pointField
03/31/2026 14:02:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:02:51,Carbon Dioxide,Number,10B342_Rm_354,540,co2_concentration_detection_sensor
03/31/2026 14:02:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:02:51,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:02:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:02:51,Light,Number,10B342_Rm_354,409.6000061035156,illuminance_sensor
03/31/2026 14:03:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:03:21,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:03:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:03:21,Light,Number,10B342_Rm_354,399.70001220703125,illuminance_sensor
03/31/2026 14:03:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:03:51,TVOC,Number,10B342_Rm_354,207,voc_concentration_detection_sensor
03/31/2026 14:03:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:03:51,Light,Number,10B342_Rm_354,414.1000061035156,illuminance_sensor
03/31/2026 14:03:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:03:51,Noise,Number,10B342_Rm_354,52.29999923706055,noise_sensor
03/31/2026 14:04:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:04:21,Carbon Dioxide,Number,10B342_Rm_354,541,co2_concentration_detection_sensor
03/31/2026 14:04:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:04:21,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:04:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:04:21,Light,Number,10B342_Rm_354,415.8999938964844,illuminance_sensor
03/31/2026 14:04:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:04:51,TVOC,Number,10B342_Rm_354,209,voc_concentration_detection_sensor
03/31/2026 14:05:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:05:21,Carbon Dioxide,Number,10B342_Rm_354,543,co2_concentration_detection_sensor
03/31/2026 14:05:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:05:21,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:05:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:05:21,Light,Number,10B342_Rm_354,417.20001220703125,illuminance_sensor
03/31/2026 14:05:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:05:51,TVOC,Number,10B342_Rm_354,214,voc_concentration_detection_sensor
03/31/2026 14:05:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:05:51,Light,Number,10B342_Rm_354,414.6000061035156,illuminance_sensor
03/31/2026 14:05:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:05:51,Noise,Number,10B342_Rm_354,51.5,noise_sensor
03/31/2026 14:06:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:06:21,Carbon Dioxide,Number,10B342_Rm_354,544,co2_concentration_detection_sensor
03/31/2026 14:06:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:06:51,Carbon Dioxide,Number,10B342_Rm_354,542,co2_concentration_detection_sensor
03/31/2026 14:06:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:06:51,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:06:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:06:51,Light,Number,10B342_Rm_354,415.70001220703125,illuminance_sensor
03/31/2026 14:06:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:06:51,Noise,Number,10B342_Rm_354,52.29999923706055,noise_sensor
03/31/2026 14:07:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:07:21,Carbon Dioxide,Number,10B342_Rm_354,541,co2_concentration_detection_sensor
03/31/2026 14:08:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:08:21,Carbon Dioxide,Number,10B342_Rm_354,545,co2_concentration_detection_sensor
03/31/2026 14:08:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:08:21,TVOC,Number,10B342_Rm_354,208,voc_concentration_detection_sensor
03/31/2026 14:08:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:08:21,Light,Number,10B342_Rm_354,418.70001220703125,illuminance_sensor
03/31/2026 14:08:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:08:51,Carbon Dioxide,Number,10B342_Rm_354,546,co2_concentration_detection_sensor
03/31/2026 14:08:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:08:51,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:08:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:08:51,Light,Number,10B342_Rm_354,416.3999938964844,illuminance_sensor
03/31/2026 14:09:52,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:09:52,Carbon Dioxide,Number,10B342_Rm_354,546,co2_concentration_detection_sensor
03/31/2026 14:09:52,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:09:52,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:09:52,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:09:52,Light,Number,10B342_Rm_354,405.1000061035156,illuminance_sensor
03/31/2026 14:09:52,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:09:52,Noise,Number,10B342_Rm_354,51.70000076293945,noise_sensor
03/31/2026 14:09:52,Zone Temp,679cf5ad47ab52551ce70603,°F,03/31/2026 19:09:52,Temperature Fahrenheit,Number,10B342_Rm_354,70.84400177001953,zone_air_temperature_sensor
03/31/2026 14:10:22,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:10:22,TVOC,Number,10B342_Rm_354,202,voc_concentration_detection_sensor
03/31/2026 14:10:22,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:10:22,Light,Number,10B342_Rm_354,412.79998779296875,illuminance_sensor
03/31/2026 14:10:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:10:51,Carbon Dioxide,Number,10B342_Rm_354,544,co2_concentration_detection_sensor
03/31/2026 14:10:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:10:51,TVOC,Number,10B342_Rm_354,205,voc_concentration_detection_sensor
03/31/2026 14:11:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:11:21,Carbon Dioxide,Number,10B342_Rm_354,545,co2_concentration_detection_sensor
03/31/2026 14:11:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:11:21,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:11:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:11:21,Light,Number,10B342_Rm_354,401.6000061035156,illuminance_sensor
03/31/2026 14:11:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:11:21,Noise,Number,10B342_Rm_354,52.5,noise_sensor
03/31/2026 14:11:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:11:51,Carbon Dioxide,Number,10B342_Rm_354,546,co2_concentration_detection_sensor
03/31/2026 14:11:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:11:51,Light,Number,10B342_Rm_354,417.29998779296875,illuminance_sensor
03/31/2026 14:11:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:11:51,Noise,Number,10B342_Rm_354,51.599998474121094,noise_sensor
03/31/2026 14:12:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:12:21,Carbon Dioxide,Number,10B342_Rm_354,545,co2_concentration_detection_sensor
03/31/2026 14:12:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:12:21,Light,Number,10B342_Rm_354,418.79998779296875,illuminance_sensor
03/31/2026 14:12:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:12:21,Noise,Number,10B342_Rm_354,52.400001525878906,noise_sensor
03/31/2026 14:12:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:12:51,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:12:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:12:51,Light,Number,10B342_Rm_354,412.5,illuminance_sensor
03/31/2026 14:12:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:12:51,Noise,Number,10B342_Rm_354,51.70000076293945,noise_sensor
03/31/2026 14:13:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:13:21,TVOC,Number,10B342_Rm_354,206,voc_concentration_detection_sensor
03/31/2026 14:13:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:13:21,Light,Number,10B342_Rm_354,417,illuminance_sensor
03/31/2026 14:14:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:14:21,Carbon Dioxide,Number,10B342_Rm_354,546,co2_concentration_detection_sensor
03/31/2026 14:14:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:14:21,TVOC,Number,10B342_Rm_354,208,voc_concentration_detection_sensor
03/31/2026 14:14:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:14:21,Light,Number,10B342_Rm_354,420.1000061035156,illuminance_sensor
03/31/2026 14:15:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:15:21,Carbon Dioxide,Number,10B342_Rm_354,547,co2_concentration_detection_sensor
03/31/2026 14:15:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:15:21,TVOC,Number,10B342_Rm_354,213,voc_concentration_detection_sensor
03/31/2026 14:16:22,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:16:22,TVOC,Number,10B342_Rm_354,208,voc_concentration_detection_sensor
03/31/2026 14:16:22,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:16:22,Light,Number,10B342_Rm_354,421.29998779296875,illuminance_sensor
03/31/2026 14:17:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:17:21,Carbon Dioxide,Number,10B342_Rm_354,545,co2_concentration_detection_sensor
03/31/2026 14:17:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:17:21,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:17:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:17:21,Noise,Number,10B342_Rm_354,53,noise_sensor
03/31/2026 14:17:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:17:51,Carbon Dioxide,Number,10B342_Rm_354,546,co2_concentration_detection_sensor
03/31/2026 14:18:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:18:21,TVOC,Number,10B342_Rm_354,216,voc_concentration_detection_sensor
03/31/2026 14:18:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:18:21,Noise,Number,10B342_Rm_354,52.20000076293945,noise_sensor
03/31/2026 14:18:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:18:51,Carbon Dioxide,Number,10B342_Rm_354,549,co2_concentration_detection_sensor
03/31/2026 14:18:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:18:51,TVOC,Number,10B342_Rm_354,213,voc_concentration_detection_sensor
03/31/2026 14:19:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:19:21,Carbon Dioxide,Number,10B342_Rm_354,548,co2_concentration_detection_sensor
03/31/2026 14:19:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:19:21,TVOC,Number,10B342_Rm_354,215,voc_concentration_detection_sensor
03/31/2026 14:19:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:19:51,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:20:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:20:21,Carbon Dioxide,Number,10B342_Rm_354,549,co2_concentration_detection_sensor
03/31/2026 14:20:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:20:21,TVOC,Number,10B342_Rm_354,214,voc_concentration_detection_sensor
03/31/2026 14:20:52,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:20:52,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:20:52,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:20:52,Light,Number,10B342_Rm_354,416.5,illuminance_sensor
03/31/2026 14:21:22,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:21:22,Carbon Dioxide,Number,10B342_Rm_354,547,co2_concentration_detection_sensor
03/31/2026 14:21:22,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:21:22,TVOC,Number,10B342_Rm_354,209,voc_concentration_detection_sensor
03/31/2026 14:21:22,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:21:22,Light,Number,10B342_Rm_354,414.6000061035156,illuminance_sensor
03/31/2026 14:21:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:21:51,Carbon Dioxide,Number,10B342_Rm_354,550,co2_concentration_detection_sensor
03/31/2026 14:21:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:21:51,TVOC,Number,10B342_Rm_354,207,voc_concentration_detection_sensor
03/31/2026 14:21:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:21:51,Noise,Number,10B342_Rm_354,53.29999923706055,noise_sensor
03/31/2026 14:22:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:22:51,TVOC,Number,10B342_Rm_354,215,voc_concentration_detection_sensor
03/31/2026 14:22:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:22:51,Light,Number,10B342_Rm_354,411.29998779296875,illuminance_sensor
03/31/2026 14:22:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:22:51,Noise,Number,10B342_Rm_354,52,noise_sensor
03/31/2026 14:23:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:23:51,Carbon Dioxide,Number,10B342_Rm_354,551,co2_concentration_detection_sensor
03/31/2026 14:23:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:23:51,TVOC,Number,10B342_Rm_354,214,voc_concentration_detection_sensor
03/31/2026 14:23:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:23:51,Light,Number,10B342_Rm_354,407.70001220703125,illuminance_sensor
03/31/2026 14:24:22,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:24:22,Carbon Dioxide,Number,10B342_Rm_354,552,co2_concentration_detection_sensor
03/31/2026 14:24:22,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:24:22,TVOC,Number,10B342_Rm_354,213,voc_concentration_detection_sensor
03/31/2026 14:24:22,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:24:22,Light,Number,10B342_Rm_354,413.70001220703125,illuminance_sensor
03/31/2026 14:24:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:24:51,Carbon Dioxide,Number,10B342_Rm_354,550,co2_concentration_detection_sensor
03/31/2026 14:24:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:24:51,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:24:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:24:51,Light,Number,10B342_Rm_354,423.8999938964844,illuminance_sensor
03/31/2026 14:24:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:24:51,Noise,Number,10B342_Rm_354,51.099998474121094,noise_sensor
03/31/2026 14:25:23,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:25:23,Carbon Dioxide,Number,10B342_Rm_354,552,co2_concentration_detection_sensor
03/31/2026 14:25:23,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:25:23,TVOC,Number,10B342_Rm_354,208,voc_concentration_detection_sensor
03/31/2026 14:25:23,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:25:23,Light,Number,10B342_Rm_354,413.3999938964844,illuminance_sensor
03/31/2026 14:25:52,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:25:52,Carbon Dioxide,Number,10B342_Rm_354,553,co2_concentration_detection_sensor
03/31/2026 14:25:52,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:25:52,TVOC,Number,10B342_Rm_354,209,voc_concentration_detection_sensor
03/31/2026 14:25:52,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:25:52,Light,Number,10B342_Rm_354,411.3999938964844,illuminance_sensor
03/31/2026 14:25:52,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:25:52,Noise,Number,10B342_Rm_354,52,noise_sensor
03/31/2026 14:26:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:26:21,Carbon Dioxide,Number,10B342_Rm_354,554,co2_concentration_detection_sensor
03/31/2026 14:26:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:26:21,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:26:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:26:21,Light,Number,10B342_Rm_354,424.8999938964844,illuminance_sensor
03/31/2026 14:26:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:26:51,TVOC,Number,10B342_Rm_354,218,voc_concentration_detection_sensor
03/31/2026 14:26:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:26:51,Noise,Number,10B342_Rm_354,51.400001525878906,noise_sensor
03/31/2026 14:27:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:27:21,Carbon Dioxide,Number,10B342_Rm_354,556,co2_concentration_detection_sensor
03/31/2026 14:27:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:27:21,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:27:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:27:21,Light,Number,10B342_Rm_354,423,illuminance_sensor
03/31/2026 14:27:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:27:21,Noise,Number,10B342_Rm_354,52.20000076293945,noise_sensor
03/31/2026 14:27:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:27:51,Carbon Dioxide,Number,10B342_Rm_354,558,co2_concentration_detection_sensor
03/31/2026 14:27:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:27:51,TVOC,Number,10B342_Rm_354,214,voc_concentration_detection_sensor
03/31/2026 14:28:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:28:21,TVOC,Number,10B342_Rm_354,217,voc_concentration_detection_sensor
03/31/2026 14:28:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:28:21,Noise,Number,10B342_Rm_354,51.5,noise_sensor
03/31/2026 14:28:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:28:51,TVOC,Number,10B342_Rm_354,220,voc_concentration_detection_sensor
03/31/2026 14:28:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:28:51,Noise,Number,10B342_Rm_354,52.099998474121094,noise_sensor
03/31/2026 14:29:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:29:21,TVOC,Number,10B342_Rm_354,214,voc_concentration_detection_sensor
03/31/2026 14:29:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:29:21,Noise,Number,10B342_Rm_354,53.099998474121094,noise_sensor
03/31/2026 14:29:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:29:51,TVOC,Number,10B342_Rm_354,218,voc_concentration_detection_sensor
03/31/2026 14:29:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:29:51,Noise,Number,10B342_Rm_354,54.099998474121094,noise_sensor
03/31/2026 14:30:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:30:21,TVOC,Number,10B342_Rm_354,208,voc_concentration_detection_sensor
03/31/2026 14:30:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:30:21,Light,Number,10B342_Rm_354,424.5,illuminance_sensor
03/31/2026 14:30:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:30:21,Noise,Number,10B342_Rm_354,52.29999923706055,noise_sensor
03/31/2026 14:30:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:30:51,Carbon Dioxide,Number,10B342_Rm_354,557,co2_concentration_detection_sensor
03/31/2026 14:30:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:30:51,TVOC,Number,10B342_Rm_354,214,voc_concentration_detection_sensor
03/31/2026 14:30:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:30:51,Noise,Number,10B342_Rm_354,53.79999923706055,noise_sensor
03/31/2026 14:31:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:31:51,Carbon Dioxide,Number,10B342_Rm_354,558,co2_concentration_detection_sensor
03/31/2026 14:31:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:31:51,TVOC,Number,10B342_Rm_354,209,voc_concentration_detection_sensor
03/31/2026 14:31:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:31:51,Noise,Number,10B342_Rm_354,53,noise_sensor
03/31/2026 14:32:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:32:21,Carbon Dioxide,Number,10B342_Rm_354,557,co2_concentration_detection_sensor
03/31/2026 14:32:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:32:21,TVOC,Number,10B342_Rm_354,210,voc_concentration_detection_sensor
03/31/2026 14:32:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:32:21,Light,Number,10B342_Rm_354,419.8999938964844,illuminance_sensor
03/31/2026 14:32:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:32:21,Light,Number,10B342_Rm_354,419.8999938964844,illuminance_sensor
03/31/2026 14:32:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:32:21,Noise,Number,10B342_Rm_354,53.599998474121094,noise_sensor
03/31/2026 14:32:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:32:51,TVOC,Number,10B342_Rm_354,207,voc_concentration_detection_sensor
03/31/2026 14:32:51,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:32:51,Light,Number,10B342_Rm_354,425,illuminance_sensor
03/31/2026 14:32:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:32:51,Noise,Number,10B342_Rm_354,54.29999923706055,noise_sensor
03/31/2026 14:33:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:33:21,TVOC,Number,10B342_Rm_354,219,voc_concentration_detection_sensor
03/31/2026 14:33:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:33:21,Noise,Number,10B342_Rm_354,53,noise_sensor
03/31/2026 14:33:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:33:51,Carbon Dioxide,Number,10B342_Rm_354,556,co2_concentration_detection_sensor
03/31/2026 14:33:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:33:51,TVOC,Number,10B342_Rm_354,216,voc_concentration_detection_sensor
03/31/2026 14:33:51,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:33:51,Noise,Number,10B342_Rm_354,51.70000076293945,noise_sensor
03/31/2026 14:34:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:34:21,Carbon Dioxide,Number,10B342_Rm_354,557,co2_concentration_detection_sensor
03/31/2026 14:34:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:34:21,TVOC,Number,10B342_Rm_354,213,voc_concentration_detection_sensor
03/31/2026 14:34:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:34:21,Noise,Number,10B342_Rm_354,53,noise_sensor
03/31/2026 14:34:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:34:51,TVOC,Number,10B342_Rm_354,209,voc_concentration_detection_sensor
03/31/2026 14:35:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:35:21,Carbon Dioxide,Number,10B342_Rm_354,556,co2_concentration_detection_sensor
03/31/2026 14:35:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:35:21,TVOC,Number,10B342_Rm_354,211,voc_concentration_detection_sensor
03/31/2026 14:35:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:35:21,Light,Number,10B342_Rm_354,427.1000061035156,illuminance_sensor
03/31/2026 14:36:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:36:21,TVOC,Number,10B342_Rm_354,213,voc_concentration_detection_sensor
03/31/2026 14:36:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:36:21,Light,Number,10B342_Rm_354,424.70001220703125,illuminance_sensor
03/31/2026 14:36:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:36:21,Noise,Number,10B342_Rm_354,52.400001525878906,noise_sensor
03/31/2026 14:36:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:36:51,Carbon Dioxide,Number,10B342_Rm_354,555,co2_concentration_detection_sensor
03/31/2026 14:36:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:36:51,TVOC,Number,10B342_Rm_354,218,voc_concentration_detection_sensor
03/31/2026 14:37:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:37:21,TVOC,Number,10B342_Rm_354,210,voc_concentration_detection_sensor
03/31/2026 14:37:21,Illuminance,679cf5ad47ab52551ce70600,lx,03/31/2026 19:37:21,Light,Number,10B342_Rm_354,427.1000061035156,illuminance_sensor
03/31/2026 14:37:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:37:51,TVOC,Number,10B342_Rm_354,207,voc_concentration_detection_sensor
03/31/2026 14:38:21,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:38:21,Carbon Dioxide,Number,10B342_Rm_354,556,co2_concentration_detection_sensor
03/31/2026 14:38:21,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:38:21,TVOC,Number,10B342_Rm_354,212,voc_concentration_detection_sensor
03/31/2026 14:38:21,Noise Level,679cf5ad47ab52551ce70601,dB,03/31/2026 19:38:21,Noise,Number,10B342_Rm_354,51.599998474121094,noise_sensor
03/31/2026 14:38:51,CO2,679cf5ad47ab52551ce705fd,ppm,03/31/2026 19:38:51,Carbon Dioxide,Number,10B342_Rm_354,555,co2_concentration_detection_sensor
03/31/2026 14:38:51,VOC,679cf5ad47ab52551ce705fe,ppb,03/31/2026 19:38:51,TVOC,Number,10B342_Rm_354,209,voc_concentration_detection_sensor
