pointDisplayName,dateTime,unit,point_id,dateTimeUtc,pointName,pointKind,deviceName,value,pointField
Zone CO2,03/31/2026 13:54:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:54:21,RmCO2,Number,FPB-01-019_361,654,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 13:54:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:54:51,AirFl,Number,FPB-01-019_361,1600.983154296875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:54:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:54:51,RmCO2,Number,FPB-01-019_361,663,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 13:55:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:55:21,AirFl,Number,FPB-01-019_361,1557.98046875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:55:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:55:21,RmCO2,Number,FPB-01-019_361,679,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 13:55:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:55:51,AirFl,Number,FPB-01-019_361,1412.117431640625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:55:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:55:51,RmCO2,Number,FPB-01-019_361,667,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 13:56:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:56:21,AirFl,Number,FPB-01-019_361,1419.156494140625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:56:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:56:21,RmCO2,Number,FPB-01-019_361,646,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 13:56:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 18:56:21,RmRh,Number,FPB-01-019_361,57.29999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 13:56:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:56:51,AirFl,Number,FPB-01-019_361,1579.11083984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:56:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:56:51,RmCO2,Number,FPB-01-019_361,634,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 13:58:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:58:21,RmCO2,Number,FPB-01-019_361,620,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 13:59:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:59:21,AirFl,Number,FPB-01-019_361,1595.5460205078125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:59:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:59:21,RmCO2,Number,FPB-01-019_361,594,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 13:59:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 18:59:21,RmRh,Number,FPB-01-019_361,55.29999923706055,zone_air_humidity_sensor
Zone Air Humid,03/31/2026 13:59:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 18:59:21,RmRh,Number,FPB-01-019_361,55.29999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 13:59:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 18:59:51,AirFl,Number,FPB-01-019_361,1582.7720947265625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 13:59:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 18:59:51,RmCO2,Number,FPB-01-019_361,648,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 13:59:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 18:59:51,RmRh,Number,FPB-01-019_361,58.599998474121094,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:00:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:00:21,AirFl,Number,FPB-01-019_361,1589.696533203125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:00:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:00:21,RmCO2,Number,FPB-01-019_361,688,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:01:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:01:21,RmCO2,Number,FPB-01-019_361,650,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:01:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:01:21,RmRh,Number,FPB-01-019_361,57.099998474121094,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:02:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:02:21,AirFl,Number,FPB-01-019_361,1605.5643310546875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:02:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:02:21,RmCO2,Number,FPB-01-019_361,590,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:02:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:02:21,RmRh,Number,FPB-01-019_361,56,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:02:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:02:51,AirFl,Number,FPB-01-019_361,1596.118408203125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:02:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:02:51,RmCO2,Number,FPB-01-019_361,610,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:02:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:02:51,RmRh,Number,FPB-01-019_361,57.20000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:03:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:03:21,AirFl,Number,FPB-01-019_361,1610.7327880859375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:03:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:03:21,RmCO2,Number,FPB-01-019_361,585,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:03:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:03:21,RmRh,Number,FPB-01-019_361,55.5,zone_air_humidity_sensor
Zone Temp,03/31/2026 14:03:21,°F,673ce924ffc77731fa3ed9c9,03/31/2026 19:03:21,RmTmp,Number,FPB-01-019_361,72.13999862670892,zone_air_temperature_sensor
Discharge Air Flow,03/31/2026 14:03:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:03:51,AirFl,Number,FPB-01-019_361,1778.2196044921875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:03:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:03:51,RmCO2,Number,FPB-01-019_361,588,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:04:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:04:21,RmCO2,Number,FPB-01-019_361,621,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:04:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:04:21,RmRh,Number,FPB-01-019_361,57.400001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:04:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:04:51,AirFl,Number,FPB-01-019_361,1783.8392333984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:04:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:04:51,RmCO2,Number,FPB-01-019_361,635,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:05:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:05:21,AirFl,Number,FPB-01-019_361,1811.8321533203125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:05:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:05:21,RmCO2,Number,FPB-01-019_361,618,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:05:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:05:51,AirFl,Number,FPB-01-019_361,1782.0145263671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:05:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:05:51,RmCO2,Number,FPB-01-019_361,617,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:06:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:06:21,RmCO2,Number,FPB-01-019_361,590,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:06:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:06:21,RmRh,Number,FPB-01-019_361,55.5,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:06:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:06:51,AirFl,Number,FPB-01-019_361,1794.9969482421875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:06:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:06:51,RmCO2,Number,FPB-01-019_361,630,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:06:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:06:51,RmRh,Number,FPB-01-019_361,57.70000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:07:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:07:21,AirFl,Number,FPB-01-019_361,1786.35888671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:07:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:07:21,RmCO2,Number,FPB-01-019_361,643,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:08:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:08:21,AirFl,Number,FPB-01-019_361,1597.50439453125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:08:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:08:21,RmCO2,Number,FPB-01-019_361,674,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:08:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:08:51,AirFl,Number,FPB-01-019_361,1603.0816650390625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:08:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:08:51,RmCO2,Number,FPB-01-019_361,685,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:09:52,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:09:52,AirFl,Number,FPB-01-019_361,1752.8648681640625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:09:52,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:09:52,RmCO2,Number,FPB-01-019_361,594,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:09:52,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:09:52,RmRh,Number,FPB-01-019_361,55.20000076293945,zone_air_humidity_sensor
Zone Temp,03/31/2026 14:09:52,°F,673ce924ffc77731fa3ed9c9,03/31/2026 19:09:52,RmTmp,Number,FPB-01-019_361,72.13999862670892,zone_air_temperature_sensor
Discharge Air Flow,03/31/2026 14:10:22,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:10:22,AirFl,Number,FPB-01-019_361,1781.310791015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:10:22,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:10:22,RmCO2,Number,FPB-01-019_361,579,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:10:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:10:51,AirFl,Number,FPB-01-019_361,1762.781494140625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:10:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:10:51,RmCO2,Number,FPB-01-019_361,626,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:10:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:10:51,RmRh,Number,FPB-01-019_361,57.79999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:11:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:11:21,AirFl,Number,FPB-01-019_361,1734.3944091796875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:11:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:11:21,RmCO2,Number,FPB-01-019_361,621,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:11:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:11:21,RmRh,Number,FPB-01-019_361,56.5,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:11:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:11:51,AirFl,Number,FPB-01-019_361,1762.8387451171875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:11:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:11:51,RmCO2,Number,FPB-01-019_361,665,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:11:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:11:51,RmRh,Number,FPB-01-019_361,58.79999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:12:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:12:21,AirFl,Number,FPB-01-019_361,1640.0758056640625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:12:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:12:21,RmCO2,Number,FPB-01-019_361,677,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:12:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:12:51,AirFl,Number,FPB-01-019_361,1631.4521484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:12:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:12:51,RmCO2,Number,FPB-01-019_361,674,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:13:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:13:21,AirFl,Number,FPB-01-019_361,1719.4954833984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:13:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:13:21,RmCO2,Number,FPB-01-019_361,629,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:13:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:13:21,RmRh,Number,FPB-01-019_361,56.20000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:13:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:13:51,AirFl,Number,FPB-01-019_361,1778.3485107421875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:13:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:13:51,RmCO2,Number,FPB-01-019_361,681,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:13:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:13:51,RmRh,Number,FPB-01-019_361,58.79999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:14:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:14:21,AirFl,Number,FPB-01-019_361,1772.91455078125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:14:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:14:21,RmCO2,Number,FPB-01-019_361,698,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:14:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:14:51,AirFl,Number,FPB-01-019_361,1615.86181640625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:14:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:14:51,RmCO2,Number,FPB-01-019_361,684,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:15:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:15:21,RmCO2,Number,FPB-01-019_361,653,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:15:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:15:21,RmRh,Number,FPB-01-019_361,57.29999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:15:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:15:51,AirFl,Number,FPB-01-019_361,1758.3848876953125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:15:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:15:51,RmCO2,Number,FPB-01-019_361,654,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:17:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:17:21,AirFl,Number,FPB-01-019_361,1775.9515380859375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:17:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:17:21,RmCO2,Number,FPB-01-019_361,672,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:17:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:17:51,AirFl,Number,FPB-01-019_361,1766.4854736328125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:17:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:17:51,RmCO2,Number,FPB-01-019_361,651,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:18:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:18:21,AirFl,Number,FPB-01-019_361,1792.0528564453125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:18:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:18:21,RmCO2,Number,FPB-01-019_361,660,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:18:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:18:51,RmCO2,Number,FPB-01-019_361,664,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:19:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:19:21,AirFl,Number,FPB-01-019_361,1771.650634765625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:19:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:19:21,RmCO2,Number,FPB-01-019_361,620,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:19:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:19:21,RmRh,Number,FPB-01-019_361,55.70000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:19:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:19:51,AirFl,Number,FPB-01-019_361,1792.212646484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:19:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:19:51,RmCO2,Number,FPB-01-019_361,656,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:19:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:19:51,RmRh,Number,FPB-01-019_361,58.20000076293945,zone_air_humidity_sensor
Zone CO2,03/31/2026 14:20:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:20:21,RmCO2,Number,FPB-01-019_361,668,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:20:52,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:20:52,AirFl,Number,FPB-01-019_361,1775.7528076171875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:20:52,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:20:52,RmCO2,Number,FPB-01-019_361,642,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:20:52,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:20:52,RmRh,Number,FPB-01-019_361,56.20000076293945,zone_air_humidity_sensor
Zone CO2,03/31/2026 14:21:22,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:21:22,RmCO2,Number,FPB-01-019_361,649,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:21:22,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:21:22,RmRh,Number,FPB-01-019_361,57.599998474121094,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:21:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:21:51,AirFl,Number,FPB-01-019_361,1783.647216796875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:21:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:21:51,RmCO2,Number,FPB-01-019_361,677,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:22:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:22:21,RmCO2,Number,FPB-01-019_361,710,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:22:21,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:22:21,RmRh,Number,FPB-01-019_361,59.099998474121094,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:23:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:23:21,AirFl,Number,FPB-01-019_361,1604.529541015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:23:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:23:21,RmCO2,Number,FPB-01-019_361,733,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:23:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:23:51,RmCO2,Number,FPB-01-019_361,726,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:24:22,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:24:22,AirFl,Number,FPB-01-019_361,1702.08251953125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:24:22,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:24:22,RmCO2,Number,FPB-01-019_361,658,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:24:22,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:24:22,RmRh,Number,FPB-01-019_361,56,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:25:23,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:25:23,AirFl,Number,FPB-01-019_361,1954.9757080078125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:25:23,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:25:23,RmCO2,Number,FPB-01-019_361,606,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:25:52,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:25:52,AirFl,Number,FPB-01-019_361,1993.5555419921875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:25:52,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:25:52,RmCO2,Number,FPB-01-019_361,640,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:25:52,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:25:52,RmRh,Number,FPB-01-019_361,57.20000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:26:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:26:21,AirFl,Number,FPB-01-019_361,1978.839599609375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:26:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:26:21,RmCO2,Number,FPB-01-019_361,643,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:26:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:26:51,AirFl,Number,FPB-01-019_361,1988.625732421875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:26:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:26:51,RmCO2,Number,FPB-01-019_361,680,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:26:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:26:51,RmRh,Number,FPB-01-019_361,58.400001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:27:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:27:21,AirFl,Number,FPB-01-019_361,1805.3984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:27:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:27:21,RmCO2,Number,FPB-01-019_361,695,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:27:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:27:51,AirFl,Number,FPB-01-019_361,1817.83740234375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:27:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:27:51,RmCO2,Number,FPB-01-019_361,684,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:28:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:28:21,AirFl,Number,FPB-01-019_361,1846.2081298828125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:28:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:28:51,RmCO2,Number,FPB-01-019_361,701,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:29:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:29:21,AirFl,Number,FPB-01-019_361,1604.5179443359375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:29:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:29:21,RmCO2,Number,FPB-01-019_361,706,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:29:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:29:51,RmCO2,Number,FPB-01-019_361,687,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:29:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:29:51,RmRh,Number,FPB-01-019_361,56.900001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 14:30:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:30:21,AirFl,Number,FPB-01-019_361,1988.45361328125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:30:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:30:21,RmCO2,Number,FPB-01-019_361,651,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:30:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:30:51,RmCO2,Number,FPB-01-019_361,649,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:31:51,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:31:51,AirFl,Number,FPB-01-019_361,1982.8143310546875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:31:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:31:51,RmCO2,Number,FPB-01-019_361,654,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 14:32:21,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 19:32:21,AirFl,Number,FPB-01-019_361,1954.484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 14:32:21,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:32:21,RmCO2,Number,FPB-01-019_361,664,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 14:32:51,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 19:32:51,RmCO2,Number,FPB-01-019_361,682,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 14:32:51,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 19:32:51,RmRh,Number,FPB-01-019_361,58.400001525878906,zone_air_humidity_sensor
