ts,co2_ppm,flow_cfm,humidity_pct,temp_f,airflow_ach,people_co2_anchor,people_feature_scaled,people_est_all_features,people_est_all_features_rounded
2026-03-31 18:15:00,497.0,1125.128173828125,56.400001525878906,71.17172522709281,3.000341796875,8.788058129541016,13.233399204573276,10.352083021099645,10
2026-03-31 18:16:00,497.5,1133.7535400390625,57.150001525878906,71.19034586939311,3.0233427734375,8.90893554731543,14.09120745831174,10.158331746126027,10
2026-03-31 18:17:00,498.0,1120.52978515625,57.900001525878906,71.20896651169342,2.9880794270833335,8.85790747483724,14.67800926869588,10.247994432265665,10
2026-03-31 18:18:00,528.0,1122.3894653320312,58.650001525878906,71.22758715399374,2.99303857421875,12.050856246184084,17.024939080180193,10.958664740584439,11
2026-03-31 18:19:00,558.0,1124.2491455078125,59.400001525878906,71.24620779629404,2.997997721354167,15.254337055851241,19.186511205594876,12.23325719656342,12
2026-03-31 18:20:00,572.0,1130.9603271484375,58.20000076293945,71.26482843859435,3.015894205729167,16.83990577851986,20.278613423896072,13.783228720579825,14
2026-03-31 18:21:00,571.0,1127.8025309244792,57.733333587646484,71.28344908089467,3.007473415798611,16.686433924764,19.849436579897745,15.217572240717782,15
2026-03-31 18:22:00,576.0,1124.6447347005208,57.266666412353516,71.30206972319498,2.9990526258680554,17.170484996040255,19.751194494399495,16.685724207228425,17
2026-03-31 18:23:00,544.0,1121.4869384765625,56.79999923706055,71.32069036549528,2.9906318359375,13.734868479313478,17.040646730696693,16.92242837889753,17
2026-03-31 18:24:00,533.0,1116.8588256835938,56.96666653951009,71.3393110077956,2.9782902018229165,12.518572748067221,16.381497839470335,16.371120573840294,16
2026-03-31 18:25:00,549.5,1112.230712890625,57.13333384195963,71.3579316500959,2.9659485677083333,14.198912271727215,17.66392749285546,15.844500327026887,16
2026-03-31 18:26:00,567.5,1107.3408813476562,57.30000114440918,71.37655229239621,2.9529090169270833,16.0178689290529,19.08451727713583,15.705006069461618,16
2026-03-31 18:27:00,541.5,1102.4510498046875,57.35000133514404,71.39517293469653,2.9398694661458333,13.241586597115562,17.315603145446243,15.008824812674964,15
2026-03-31 18:28:00,557.0,1116.532470703125,57.400001525878906,71.41379357699684,2.977419921875,15.044244855431643,18.555213703647464,15.283011523708556,15
2026-03-31 18:29:00,563.5,1123.4146728515625,57.14999961853027,71.43241421929714,2.9957724609375,15.826225532581057,18.888213349574507,15.896485844146742,16
2026-03-31 18:30:00,578.25,1129.3017578125,56.59999974568685,71.45103486159746,3.0114713541666664,17.481422568541667,19.51330469714652,16.46699991795823,16
2026-03-31 18:31:00,593.0,1135.1888427734375,56.04999987284342,71.46965550389777,3.0271702473958335,19.153012106232097,20.138396044718505,16.969152688818276,17
2026-03-31 18:32:00,546.0,1143.499755859375,55.5,71.48827614619807,3.049332682291667,14.220328165250654,16.433825072582664,17.053269823985374,17
2026-03-31 18:33:00,572.0,1130.7725830078125,57.0,71.50689678849838,3.0153935546875,16.83711028378613,19.522261019412472,17.362293822900902,17
2026-03-31 18:34:00,553.5,1135.0004272460938,55.79999923706055,71.5255174307987,3.0266678059895833,14.918121762267416,17.176804444152022,17.132474760731643,17
2026-03-31 18:35:00,565.0,1139.228271484375,58.0,71.544138073099,3.0379420572916667,16.210297806779298,20.100563713703064,16.989752835078303,17
2026-03-31 18:36:00,590.0,1130.1744995117188,56.900001525878906,71.56275871539931,3.0137986653645834,18.748380386037276,20.754274704796575,16.970057113855717,17
2026-03-31 18:37:00,579.5,1134.51953125,56.10000038146973,71.58137935769963,3.0253854166666665,17.696051099927086,19.34581519404552,17.63137773199819,18
2026-03-31 18:38:00,549.0,1122.1004638671875,55.29999923706055,71.59999999999994,2.9922679036458333,14.271953908176107,16.31736438907155,17.07996204159233,17
2026-03-31 18:39:00,570.0,1208.503662109375,56.44999885559082,71.6215999450683,3.222676432291667,17.766379915844404,19.961239477448448,17.645784285090894,18
2026-03-31 18:40:00,562.0,1333.3328247070312,57.29999923706055,71.64319989013666,3.55555419921875,18.59469157335205,21.756209651103166,18.078938168655085,18
2026-03-31 18:41:00,593.5,1349.3965454101562,56.95000076293945,71.66479983520502,3.5983907877604167,22.830828777999514,23.878754128581136,18.837949708956874,19
2026-03-31 18:42:00,576.5,1192.7476806640625,56.04999923706055,71.68639978027338,3.1806604817708335,18.26653632747038,19.92506840908285,18.952572833715173,19
