ts,flow_cfm,Q_Lps,co2_iaq_ppm,co2_fpb_ppm,co2_ppm,people_est,people_est_rounded,people_est_smooth_5min,people_est_smooth_5min_rounded
2026-03-31 09:31:39,1101.6041259765625,519.8992581641174,437.0,409.0,437.0,0.0,0,0.11528268579852816,0
2026-03-31 09:34:39,1094.9976806640625,516.7813631453186,439.0,409.0,439.0,0.2303800704536037,0,0.05764134289926408,0
2026-03-31 09:36:39,1100.2847900390625,519.276600932721,440.0,410.0,440.0,0.3472386635026967,0,0.2888093669781502,0
2026-03-31 09:37:09,1093.4202880859375,516.0369167404235,441.0,411.0,441.0,0.4600963955501194,0,0.3472386635026967,0
2026-03-31 09:39:09,1100.7879638671875,519.5140725378112,438.0,409.0,438.0,0.11579915334451021,0,0.2888093669781502,0
2026-03-31 09:43:40,1095.3736572265625,516.9588043252502,442.0,409.0,442.0,0.5761479334180821,1,0.34597354338129616,0
2026-03-31 09:44:10,1102.94189453125,520.5306146221924,443.0,408.0,443.0,0.6961544371881515,1,0.6361511853031168,1
2026-03-31 09:45:10,1094.6478271484375,516.6162506707458,443.0,408.0,443.0,0.6909193909545179,1,0.6909193909545179,1
2026-03-31 09:45:40,1101.0220947265625,519.6245699998597,444.0,409.0,444.0,0.8107664818074134,1,0.6935369140713348,1
2026-03-31 09:46:40,1095.3736572265625,516.9588043252502,443.0,408.0,443.0,0.6913775201016985,1,0.6913775201016985,1
2026-03-31 09:47:10,1060.35986328125,500.43413355793456,443.0,409.0,443.0,0.6692775272202238,1,0.6911484555281082,1
2026-03-31 09:47:40,1102.9747314453125,520.5461119200501,443.0,409.0,443.0,0.696175163178833,1,0.6913775201016985,1
2026-03-31 09:48:10,1110.19970703125,523.9559207241455,440.0,408.0,440.0,0.3503677102333937,0,0.6911484555281082,1
2026-03-31 09:49:40,1121.783447265625,529.4228373892212,441.0,410.0,441.0,0.47203122742326176,0,0.6909193909545179,1
2026-03-31 09:50:40,1128.55810546875,532.6201200528076,440.0,408.0,440.0,0.3561614336359149,0,0.5706543773217427,1
2026-03-31 09:51:10,1134.57763671875,535.4610224764405,440.0,409.0,440.0,0.35806113633569375,0,0.47203122742326176,0
2026-03-31 09:52:10,1084.5107421875,511.83207927299804,439.0,409.0,439.0,0.22817368986692715,0,0.35711128498580436,0
2026-03-31 09:52:40,1115.4639892578125,526.440385297052,440.0,409.0,440.0,0.3520290640403364,0,0.35409524883812565,0
2026-03-31 09:54:10,1127.5328369140625,532.1362471728577,438.0,410.0,438.0,0.11861262311052614,0,0.35409524883812565,0
2026-03-31 09:55:10,1118.510498046875,527.8781773514527,439.0,410.0,439.0,0.23532700743883092,0,0.2936780357395837,0
2026-03-31 09:57:10,1130.04736328125,533.3229714798096,437.0,407.0,437.0,0.0,0,0.17696981527467853,0
2026-03-31 09:58:10,1121.6563720703125,529.3628645748352,438.0,408.0,438.0,0.1179944389770674,0,0.11830353104379678,0
2026-03-31 10:03:10,1129.3489990234375,532.9933802491638,439.0,408.0,439.0,0.23760735438630357,0,0.23760735438630357,0
2026-03-31 10:04:10,1143.8050537109375,539.81587839599,440.0,408.0,440.0,0.3609732150747223,0,0.29929028473051295,0
2026-03-31 10:04:40,1132.7598876953125,534.6031404600891,440.0,406.0,440.0,0.3574874732739155,0,0.3574874732739155,0
2026-03-31 10:05:10,1126.9786376953125,531.8746942647766,439.0,406.0,439.0,0.23710864647174185,0,0.2975474138301095,0
2026-03-31 10:05:40,1115.316650390625,526.3708490943969,439.0,409.0,439.0,0.23465504359721004,0,0.23760735438630357,0
2026-03-31 10:07:10,1109.6173095703125,523.6810597275696,439.0,409.0,439.0,0.23345594102109649,0,0.23735800042902272,0
2026-03-31 10:08:10,1095.216796875,516.8847744823242,440.0,408.0,440.0,0.3456392565229207,0,0.29137395149733125,0
2026-03-31 10:08:40,1103.45654296875,520.773501639917,440.0,409.0,440.0,0.34823963639465705,0,0.3456392565229207,0
2026-03-31 10:09:40,1093.4190673828125,516.0363406326966,439.0,409.0,439.0,0.2300479409474181,0,0.23588184503447596,0
2026-03-31 10:10:10,1087.5950927734375,513.2877306669373,439.0,409.0,439.0,0.2288226162690917,0,0.23405549230915326,0
2026-03-31 10:10:40,1095.2369384765625,516.8942802598206,438.0,410.0,438.0,0.11521520433568384,0,0.23175194098425728,0
2026-03-31 10:11:40,1082.190673828125,510.73712892696534,439.0,408.0,439.0,0.22768556325120146,0,0.2300479409474181,0
2026-03-31 10:12:40,1087.272216796875,513.1353501731323,440.0,410.0,440.0,0.3431320280368118,0,0.2300479409474181,0
2026-03-31 10:14:10,1074.256591796875,506.9926591442261,441.0,410.0,441.0,0.4520325726230275,0,0.2294352786082549,0
2026-03-31 10:14:40,1079.30517578125,509.3753254817627,441.0,410.0,441.0,0.45415694814372437,0,0.28597732215295174,0
2026-03-31 10:15:10,1093.5296630859375,516.0885359927673,442.0,408.0,442.0,0.5751780238293798,1,0.39758230032991965,0
2026-03-31 10:15:40,1087.3935546875,513.1926152812011,441.0,408.0,441.0,0.4575604280509096,0,0.4530947603833759,0
2026-03-31 10:16:10,1092.712646484375,515.7029470910522,440.0,408.0,440.0,0.3448489721867903,0,0.4520325726230275,0
2026-03-31 10:16:40,1084.724609375,511.93301334677733,440.0,409.0,440.0,0.3423280291046171,0,0.4520325726230275,0
2026-03-31 10:17:10,1078.0,508.7593511,437.0,411.0,437.0,0.0,0,0.3984407724049089,0
2026-03-31 10:17:40,1092.22607421875,515.4733105510498,437.0,410.0,437.0,0.0,0,0.3984407724049089,0
2026-03-31 10:18:40,1081.4967041015625,510.40961168413696,437.0,411.0,437.0,0.0,0,0.3448489721867903,0
2026-03-31 10:19:40,1088.7584228515625,513.8367613308167,436.0,411.0,436.0,0.0,0,0.17116401455230856,0
2026-03-31 10:22:10,1100.8958740234375,519.5650004608825,438.0,409.0,438.0,0.11581050512627128,0,0.0,0
2026-03-31 10:22:40,1095.76708984375,517.1444838456787,438.0,409.0,438.0,0.11527097445806879,0,0.057635487229034395,0
2026-03-31 10:24:10,1101.3541259765625,519.7812713016174,438.0,409.0,438.0,0.11585871167460954,0,0.11554073979217003,0
2026-03-31 10:27:10,1115.2283935546875,526.3291965057311,436.0,410.0,436.0,0.0,0,0.11527097445806879,0
2026-03-31 10:27:40,1108.8321533203125,523.3105072375305,436.0,410.0,436.0,0.0,0,0.0,0
2026-03-31 10:28:41,1114.7415771484375,526.0994447441833,439.0,410.0,439.0,0.23453405209522732,0,0.05792935583730477,0
2026-03-31 10:29:11,1097.071533203125,517.7601125628051,439.0,412.0,439.0,0.23081639493400796,0,0.11540819746700398,0
2026-03-31 10:29:41,1105.7635498046875,521.8622876332703,439.0,412.0,439.0,0.23264513615639804,0,0.23081639493400796,0
2026-03-31 10:31:11,1094.2957763671875,516.4501012022644,438.0,412.0,438.0,0.11511619727982662,0,0.1729662961069173,0
2026-03-31 10:32:10,1081.4661865234375,510.39520899096067,439.0,410.0,439.0,0.22753313604588044,0,0.2291747654899442,0
2026-03-31 10:32:41,1094.6561279296875,516.6201682032898,439.0,411.0,439.0,0.23030821007946922,0,0.2305623025067386,0
2026-03-31 10:33:41,1088.315185546875,513.6275766151246,442.0,410.0,442.0,0.5724352972372572,1,0.2305623025067386,0
2026-03-31 10:34:11,1096.9915771484375,517.7223775066833,441.0,410.0,441.0,0.4615991454469594,0,0.23147667311793363,0
2026-03-31 10:34:41,1076.6109619140625,508.1037981173889,441.0,410.0,441.0,0.45302325956793976,0,0.3416657348237045,0
2026-03-31 10:35:11,1107.598876953125,522.7284656008911,440.0,411.0,440.0,0.3495469147734349,0,0.3495469147734349,0
2026-03-31 10:35:41,1094.458984375,516.527126805371,440.0,411.0,440.0,0.34540009862301335,0,0.34747350669822413,0
2026-03-31 10:36:11,1101.2574462890625,519.735643569635,439.0,409.0,439.0,0.23169708260000021,0,0.34747350669822413,0
2026-03-31 10:38:41,1115.575439453125,526.4929839325317,436.0,410.0,436.0,0.0,0,0.34747350669822413,0
2026-03-31 10:39:41,1123.01220703125,530.0027474272705,435.0,411.0,435.0,0.0,0,0.23169708260000021,0
2026-03-31 10:42:41,1132.124267578125,534.3031611666138,442.0,411.0,442.0,0.5954781300740042,1,0.0,0
2026-03-31 10:43:11,1140.328125,538.1749507570312,442.0,410.0,442.0,0.5997932196952366,1,0.2977390650370021,0
2026-03-31 10:43:41,1131.073486328125,533.8072476351684,442.0,410.0,442.0,0.5949254369891669,1,0.5952017835315855,1
2026-03-31 10:45:11,1120.2469482421875,528.6976905931824,444.0,410.0,444.0,0.8249232066567882,1,0.5976356748846203,1
2026-03-31 10:45:41,1131.7950439453125,534.1477849126281,443.0,410.0,443.0,0.7143659568439434,1,0.5997932196952366,1
2026-03-31 10:46:11,1143.1356201171875,539.4999409184753,443.0,411.0,443.0,0.7215238973133971,1,0.65707958826959,1
2026-03-31 10:46:41,1130.6856689453125,533.6242182102844,443.0,412.0,443.0,0.7136657419617408,1,0.7136657419617408,1
2026-03-31 10:47:41,1136.9786376953125,536.5941687647766,442.0,413.0,442.0,0.5980314462804076,1,0.7136657419617408,1
2026-03-31 10:48:41,1123.587890625,530.2744398313476,441.0,414.0,441.0,0.47279051266304467,0,0.7140158494028421,1
2026-03-31 10:49:11,1130.206298828125,533.3979807058715,440.0,413.0,440.0,0.35668158665855465,0,0.7136657419617408,1
2026-03-31 10:51:11,1136.4241943359375,536.3325006351502,441.0,414.0,441.0,0.4781918547946485,0,0.4781918547946485,0
2026-03-31 10:51:41,1129.7696533203125,533.1919069719055,442.0,413.0,442.0,0.594239642979043,1,0.4781918547946485,0
2026-03-31 10:52:41,1138.9049072265625,537.5032667580628,442.0,412.0,442.0,0.5990446313267287,1,0.4781918547946485,0
2026-03-31 10:54:11,1131.470458984375,533.9945978680054,442.0,411.0,442.0,0.5951342378618308,1,0.5946869404204369,1
2026-03-31 10:55:41,1124.8692626953125,530.8791801124329,444.0,412.0,444.0,0.8283269690743792,1,0.5951342378618308,1
2026-03-31 10:56:41,1115.9141845703125,526.6528538267884,444.0,413.0,444.0,0.8217326625472974,1,0.7103886469370131,1
2026-03-31 10:57:41,1122.245361328125,529.6408365531372,443.0,412.0,443.0,0.7083383918736972,1,0.7650355272104973,1
2026-03-31 11:01:11,1115.0294189453125,526.2352909462219,441.0,412.0,441.0,0.46918922410625824,0,0.7083383918736972,1
2026-03-31 11:02:11,1110.0150146484375,523.8687556250427,440.0,412.0,440.0,0.3503094232001205,0,0.46918922410625824,0
2026-03-31 11:03:41,1103.549072265625,520.8171706056274,440.0,413.0,440.0,0.34826883769751305,0,0.3503094232001205,0
2026-03-31 11:07:41,1109.5460205078125,523.6474150363098,441.0,412.0,441.0,0.4668818845736478,0,0.40757536113558046,0
2026-03-31 11:08:11,1104.10009765625,521.0772256336181,441.0,412.0,441.0,0.464590314258235,0,0.464590314258235,0
2026-03-31 11:09:41,1108.6961669921875,523.246328836737,441.0,413.0,441.0,0.4665242777654103,0,0.4665242777654103,0
2026-03-31 11:10:11,1102.8131103515625,520.4698352569885,441.0,413.0,441.0,0.4640487674930456,0,0.4655572960118226,0
2026-03-31 11:10:41,1109.081298828125,523.4280908246216,441.0,414.0,441.0,0.46668633600729326,0,0.4665242777654103,0
2026-03-31 11:12:41,1098.0020751953125,518.199279483136,441.0,413.0,441.0,0.4620243492904801,0,0.464590314258235,0
2026-03-31 11:13:11,1092.644287109375,515.6706850583374,441.0,412.0,441.0,0.4597698648865219,0,0.4640487674930456,0
2026-03-31 11:13:41,1076.613037109375,508.1047775005249,441.0,412.0,441.0,0.4530241327819214,0,0.46303655839176283,0
2026-03-31 11:14:12,1121.9425048828125,529.4979042260559,443.0,412.0,443.0,0.7081472350600149,1,0.4640487674930456,0
2026-03-31 11:15:11,1134.8311767578125,535.5806800513488,443.0,411.0,443.0,0.7162823019749013,1,0.46435534264888667,0
2026-03-31 11:17:11,1118.5128173828125,527.8792719561341,442.0,413.0,442.0,0.5883187385283752,1,0.5251715439094277,1
2026-03-31 11:17:41,1128.6571044921875,532.6668423894714,443.0,412.0,443.0,0.712385353437044,1,0.648232986794195,1
2026-03-31 11:19:11,1135.32275390625,535.8126786330322,442.0,414.0,442.0,0.597160479540652,1,0.7081472350600149,1
2026-03-31 11:21:12,1129.098876953125,532.8753357758911,443.0,412.0,443.0,0.7126641912075867,1,0.6547729164888481,1
2026-03-31 11:22:11,1140.9273681640625,538.4577620402405,442.0,410.0,442.0,0.6001084114184553,1,0.6562468824277496,1
2026-03-31 11:23:12,1130.505126953125,533.5390118774536,442.0,411.0,442.0,0.5946264896142829,1,0.5986344454795536,1
2026-03-31 11:24:12,1137.323974609375,536.7571496407593,442.0,412.0,442.0,0.5982130876299667,1,0.5991607495242111,1
2026-03-31 11:24:42,1121.0096435546875,529.0576427010437,442.0,412.0,442.0,0.5896320266739677,1,0.5982130876299667,1
2026-03-31 11:26:12,1126.4222412109375,531.6121043627869,439.0,412.0,439.0,0.2369915844326764,0,0.5946264896142829,1
2026-03-31 11:29:12,1132.3468017578125,534.4081856052551,438.0,413.0,438.0,0.11911903585433746,0,0.2369915844326764,0
2026-03-31 11:30:12,1141.5048828125,538.7303186059082,439.0,410.0,439.0,0.24016486972464812,0,0.2369915844326764,0
2026-03-31 11:31:12,1107.856201171875,522.8499091097534,438.0,409.0,438.0,0.11654270789124187,0,0.11911903585433746,0
2026-03-31 11:32:12,1120.9603271484375,529.0343679488708,437.0,413.0,437.0,0.0,0,0.11783087187278966,0
2026-03-31 11:34:42,1109.2550048828125,523.510070954181,436.0,412.0,436.0,0.0,0,0.058271353945620934,0
2026-03-31 11:35:12,1101.9188232421875,520.0477787361511,436.0,412.0,436.0,0.0,0,0.0,0
2026-03-31 11:35:42,1085.3736572265625,512.2393298252503,434.0,413.0,434.0,0.0,0,0.0,0
2026-03-31 11:36:12,1097.0699462890625,517.75936362276,436.0,413.0,436.0,0.0,0,0.0,0
2026-03-31 11:36:42,1089.1439208984375,514.0186961510193,436.0,414.0,436.0,0.0,0,0.0,0
2026-03-31 11:37:42,1063.11767578125,501.7356761348877,436.0,413.0,436.0,0.0,0,0.0,0
2026-03-31 11:38:12,1075.0960693359375,507.3888484281189,438.0,413.0,438.0,0.11309645334033927,0,0.0,0
2026-03-31 11:38:42,1067.910400390625,503.99759029283445,438.0,412.0,438.0,0.11234054538404412,0,0.0,0
2026-03-31 11:41:12,1073.79541015625,506.7750056449463,437.0,412.0,437.0,0.0,0,0.0,0
2026-03-31 11:42:42,1080.0286865234375,509.7167845315857,438.0,413.0,438.0,0.11361534790753494,0,0.1127184993621917,0
2026-03-31 11:43:12,1068.6954345703125,504.36808517210085,436.0,414.0,436.0,0.0,0,0.05617027269202206,0
2026-03-31 11:45:42,1079.37939453125,509.41035283156737,437.0,411.0,437.0,0.0,0,0.0,0
2026-03-31 11:46:42,1069.00830078125,504.5157415825439,438.0,414.0,438.0,0.11245604077449547,0,0.05622802038724774,0
2026-03-31 11:47:12,1079.97314453125,509.69057163000485,438.0,413.0,438.0,0.11360950507868733,0,0.11245604077449547,0
2026-03-31 11:47:42,1074.4688720703125,507.0928442779602,438.0,412.0,438.0,0.1130304743191986,0,0.11245604077449547,0
2026-03-31 11:48:42,1068.0283203125,504.0532422992676,438.0,411.0,438.0,0.11235295015913596,0,0.11245604077449547,0
2026-03-31 11:49:42,1111.9197998046875,524.7677141223328,437.0,413.0,437.0,0.0,0,0.11240449546681572,0
2026-03-31 11:50:12,1068.2962646484375,504.1796979453552,437.0,412.0,437.0,0.0,0,0.11235295015913596,0
2026-03-31 11:51:12,1074.6383056640625,507.17280803047487,438.0,414.0,438.0,0.11304829815752933,0,0.11245604077449547,0
2026-03-31 11:51:42,1085.5460205078125,512.3206762363099,438.0,415.0,438.0,0.11419575269490652,0,0.1130304743191986,0
2026-03-31 11:52:42,1099.7943115234375,519.0451208479919,439.0,415.0,439.0,0.2313892489887149,0,0.11270062415833265,0
2026-03-31 11:53:12,1119.8946533203125,528.5314259031555,439.0,414.0,439.0,0.23561822430170123,0,0.11304829815752933,0
2026-03-31 11:53:42,1114.7789306640625,526.1170736406311,440.0,414.0,440.0,0.35181286653159294,0,0.11419575269490652,0
2026-03-31 11:54:12,1124.626220703125,530.7644770639771,440.0,414.0,440.0,0.3549205708852686,0,0.17279250084181072,0
2026-03-31 11:54:42,1134.30029296875,535.3301308008545,440.0,414.0,440.0,0.35797360947541834,0,0.23350373664520807,0
2026-03-31 11:56:12,1140.467529296875,538.2407422594605,440.0,412.0,440.0,0.3599199263921572,0,0.35181286653159294,0
2026-03-31 11:57:12,1134.2862548828125,535.3235055619934,441.0,415.0,441.0,0.47729223893146644,0,0.3549205708852686,0
2026-03-31 11:58:12,1143.634521484375,539.735396146521,442.0,414.0,442.0,0.6015323280706898,1,0.35894676793378777,0
2026-03-31 11:58:42,1137.147216796875,536.6737292418824,441.0,413.0,441.0,0.47849609281895067,0,0.4186060826618118,0
2026-03-31 11:59:42,1148.1103515625,541.8477527385254,441.0,414.0,441.0,0.4831092309183215,0,0.47849609281895067,0
2026-03-31 12:00:12,1129.20361328125,532.9247658188721,442.0,411.0,442.0,0.5939419155354568,1,0.48080266186863607,0
2026-03-31 12:02:42,1122.593994140625,529.8053729199829,443.0,412.0,443.0,0.7085584417970655,1,0.5939419155354568,1
2026-03-31 12:04:12,1116.7845458984375,527.0636186361755,441.0,413.0,441.0,0.4699277576725956,0,0.5385255732268892,1
2026-03-31 12:05:12,1109.5577392578125,523.6529456704895,441.0,414.0,441.0,0.4668868156643676,0,0.4699277576725956,0
2026-03-31 12:06:12,1118.6771240234375,527.9568160561951,442.0,413.0,442.0,0.5884051610297915,1,0.5291664593511936,1
2026-03-31 12:06:42,1107.095703125,522.4909939958007,442.0,413.0,442.0,0.5823135304043349,1,0.5823135304043349,1
2026-03-31 12:07:12,1116.0040283203125,526.6952553554993,442.0,413.0,442.0,0.5869991581055622,1,0.5846563442549486,1
2026-03-31 12:07:42,1105.2178955078125,521.6047674792785,441.0,412.0,441.0,0.4650606684011583,0,0.5261206440384653,1
2026-03-31 12:08:12,1116.66650390625,527.0079090189697,441.0,412.0,441.0,0.4698780872066999,0,0.4699277576725956,0
2026-03-31 12:08:42,1106.684326171875,522.2968456917847,442.0,412.0,442.0,0.5820971531162423,1,0.526012455394419,1
2026-03-31 12:09:43,1123.408447265625,530.1897519954712,443.0,412.0,443.0,0.7090725080045981,1,0.5822053417602886,1
2026-03-31 12:11:13,1129.0526123046875,532.8535012930358,446.0,412.0,446.0,1.068952484857096,1,0.5823135304043349,1
2026-03-31 12:11:43,1123.925537109375,530.4337912286499,446.0,414.0,446.0,1.0640983268574158,1,0.5869991581055622,1
2026-03-31 12:12:42,1101.189697265625,519.7036695907836,447.0,415.0,447.0,1.1584141433294424,1,0.8865854174310069,1
2026-03-31 12:14:43,1090.9102783203125,514.8523240320618,445.0,414.0,445.0,0.9180804351131716,1,1.0665254058572557,1
2026-03-31 12:15:13,1085.16845703125,512.142486116333,444.0,415.0,444.0,0.7990922401008741,1,1.0640983268574158,1
2026-03-31 12:19:13,1090.35693359375,514.5911743993896,440.0,414.0,440.0,0.34410553321249737,0,0.7990922401008741,1
2026-03-31 12:20:13,1084.1221923828125,511.6487041834778,440.0,414.0,440.0,0.3421379124428835,0,0.34312172282769043,0
2026-03-31 12:20:43,1089.8944091796875,514.37288718161,441.0,414.0,441.0,0.45861275362981846,0,0.34410553321249737,0
2026-03-31 12:21:43,1079.2894287109375,509.3678936920837,440.0,414.0,440.0,0.3406127414929273,0,0.34312172282769043,0
2026-03-31 12:23:13,1088.4903564453125,513.7102480739563,441.0,412.0,441.0,0.4580219473229601,0,0.34410553321249737,0
2026-03-31 12:23:43,1066.9981689453125,503.5670649884094,442.0,413.0,442.0,0.5612229086787025,1,0.40106374026772873,0
2026-03-31 12:24:13,1109.630126953125,523.6871088587036,442.0,413.0,442.0,0.5836465942783347,1,0.4583173504763893,0
2026-03-31 12:24:43,1090.3548583984375,514.5901950162537,442.0,415.0,442.0,0.573508130503352,1,0.45861275362981846,0
2026-03-31 12:25:43,1106.751708984375,522.3286468383178,444.0,415.0,444.0,0.8149856334631063,1,0.5673655195910272,1
2026-03-31 12:26:43,1119.33544921875,528.2675109533935,446.0,414.0,446.0,1.05975257201577,1,0.5785773623908433,1
2026-03-31 12:27:43,1128.085205078125,532.3969359193482,448.0,412.0,448.0,1.3053780340089514,1,0.5836465942783347,1
2026-03-31 12:28:13,1115.3084716796875,526.3669891726257,447.0,415.0,447.0,1.173266614260055,1,0.8149856334631063,1
2026-03-31 12:29:43,1126.163330078125,531.4899119138794,446.0,413.0,446.0,1.0662170008044682,1,1.0662170008044682,1
2026-03-31 12:31:43,1138.8070068359375,537.4570629183532,443.0,414.0,443.0,0.7187917648614927,1,1.1197418075322616,1
2026-03-31 12:32:13,1125.44287109375,531.149893133374,444.0,414.0,444.0,0.8287493606552236,1,1.0662170008044682,1
2026-03-31 12:33:13,1117.3851318359375,527.3470636378845,445.0,414.0,445.0,0.9403609521439642,1,0.8845551563995939,1
2026-03-31 12:35:13,1109.5599365234375,523.6539826643982,444.0,413.0,444.0,0.8170535454267858,1,0.8229014530410047,1
2026-03-31 12:36:43,1104.36181640625,521.2007431302978,443.0,415.0,443.0,0.6970506629264637,1,0.8229014530410047,1
2026-03-31 12:38:43,1110.5078125,524.1013303144531,444.0,415.0,444.0,0.8177515387498882,1,0.8170535454267858,1
2026-03-31 12:43:43,1116.1583251953125,526.7680753721985,446.0,415.0,446.0,1.0567445681525842,1,1.0567445681525842,1
2026-03-31 12:45:43,1105.7357177734375,521.8491523770934,447.0,415.0,447.0,1.1631964024308417,1,1.109970485291713,1
2026-03-31 12:47:13,1090.395263671875,514.609264182019,449.0,416.0,449.0,1.3764705191776772,1,1.1631964024308417,1
2026-03-31 12:47:43,1100.355712890625,519.3100727916626,449.0,416.0,449.0,1.389044184126667,1,1.2698334608042594,1
2026-03-31 12:48:13,1088.6751708984375,513.7974707838317,448.0,415.0,448.0,1.2597742155153444,1,1.2597742155153444,1
2026-03-31 12:48:43,1106.291015625,522.111223782129,449.0,416.0,449.0,1.3965366682821378,1,1.3764705191776772,1
2026-03-31 12:50:13,1097.3934326171875,517.9120321704285,453.0,415.0,453.0,1.847072963064895,2,1.382757351652172,1
2026-03-31 12:52:13,1104.293212890625,521.1683658760376,455.0,416.0,455.0,2.0910220853582433,2,1.3965366682821378,1
2026-03-31 12:52:43,1111.9578857421875,524.7856886834168,455.0,416.0,455.0,2.1055354410708174,2,1.847072963064895,2
2026-03-31 12:53:13,1117.5035400390625,527.4029460874084,459.0,417.0,459.0,2.586266653489545,3,2.0910220853582433,2
2026-03-31 12:54:43,1125.6336669921875,531.2399387711121,465.0,420.0,465.0,3.31555943286636,3,2.1055354410708174,2
2026-03-31 12:55:13,1133.618408203125,535.0083170245239,467.0,420.0,467.0,3.577584135944773,4,2.586266653489545,3
2026-03-31 12:56:13,1123.98681640625,530.4627118365479,469.0,416.0,469.0,3.783667001677033,4,2.9509130431779527,3
2026-03-31 12:59:43,1118.6602783203125,527.9488657695617,476.0,417.0,476.0,4.589491143714004,5,3.783667001677033,4
2026-03-31 13:00:43,1131.9251708984375,534.2091979963318,481.0,424.0,481.0,5.239285995707457,5,4.589491143714004,5
2026-03-31 13:01:44,1115.9921875,526.6896671105469,486.0,421.0,486.0,5.752530714345471,6,5.239285995707457,5
2026-03-31 13:02:14,1128.62841796875,532.6533038578857,488.0,419.0,488.0,6.055121600250613,6,5.495908355026463,5
2026-03-31 13:02:44,1119.16455078125,528.1868558716064,491.0,417.0,491.0,6.357544623609172,6,5.752530714345471,6
2026-03-31 13:03:44,1439.2191162109375,679.2357918870056,494.0,414.0,494.0,8.629854753581247,9,5.903826157298042,6
2026-03-31 13:04:14,1967.5076904296875,928.5602373536803,498.0,414.0,498.0,12.625482532493992,13,6.055121600250613,6
2026-03-31 13:04:44,2228.661376953125,1051.8110537665161,500.0,437.0,500.0,14.770199046395959,15,6.357544623609172,6
2026-03-31 13:05:14,2205.770263671875,1041.007651225769,504.0,465.0,504.0,15.54664895068448,16,7.49369968859521,7
2026-03-31 13:06:14,2046.156494140625,965.6783397106079,509.0,483.0,509.0,15.497907147858246,15,10.62766864303762,11
2026-03-31 13:06:44,2054.6337890625,969.6791774318848,509.0,491.0,509.0,15.562115496506287,16,13.697840789444975,14
2026-03-31 13:08:14,1803.4989013671875,851.1567075780456,518.0,492.0,518.0,15.367478449976076,15,15.367478449976076,15
2026-03-31 13:08:44,1818.720947265625,858.3407133235962,518.0,493.0,518.0,15.497184357826345,15,15.497184357826345,15
2026-03-31 13:09:14,1834.6146240234373,865.84169354057,520.0,495.0,520.0,16.018603630629144,16,15.497907147858246,15
2026-03-31 13:09:44,1831.334716796875,864.2937496887573,521.0,496.0,521.0,16.182615907099546,16,15.54664895068448,16
2026-03-31 13:10:44,1847.781494140625,872.0557643168579,525.0,493.0,525.0,17.10546943256731,17,15.562115496506287,16
2026-03-31 13:11:14,1841.1322021484373,868.9176479168394,525.0,493.0,525.0,17.043914935306,17,16.018603630629144,16
2026-03-31 13:11:44,1846.8348388671875,871.6089927745301,526.0,490.0,526.0,17.29098670932177,17,16.182615907099546,16
2026-03-31 13:12:44,1819.218017578125,858.5753043900512,525.0,457.0,525.0,16.84104873305439,17,16.51183232007697,17
2026-03-31 13:13:14,1797.26513671875,848.2146982483154,526.0,450.0,526.0,16.826890492921926,17,16.833969612988156,17
2026-03-31 13:14:14,1804.95361328125,851.843255156372,530.0,450.0,530.0,17.658373783822547,18,17.043914935306,17
2026-03-31 13:15:44,1785.119873046875,842.4827720287964,534.0,479.0,534.0,18.21548884994545,18,17.167450822313885,17
2026-03-31 13:16:44,1819.4715576171875,858.6949619649597,537.0,490.0,537.0,19.140222533529464,19,17.658373783822547,18
2026-03-31 13:17:44,1799.066650390625,849.0649180318969,541.0,508.0,541.0,19.682592636772544,20,18.21548884994545,18
2026-03-31 13:18:44,1754.364013671875,827.9676226242066,544.0,509.0,544.0,19.747185225255265,20,19.140222533529464,19
2026-03-31 13:19:14,1631.459228515625,769.9630226769165,544.0,499.0,544.0,18.3637644878047,18,19.140222533529464,19
2026-03-31 13:20:44,1812.6954345703125,855.4969879721008,548.0,490.0,548.0,21.166523423963433,21,19.682592636772544,20
2026-03-31 13:21:14,1802.98388671875,850.913647728003,548.0,498.0,548.0,21.05312340035066,21,19.714888931013903,20
2026-03-31 13:22:14,1618.227294921875,763.7182453587768,551.0,510.0,551.0,19.406449450480604,19,19.714888931013903,20
2026-03-31 13:22:44,1641.982666015625,774.9295321702758,552.0,509.0,552.0,19.864064659867477,20,19.805624942561373,20
2026-03-31 13:23:44,1648.5074462890625,778.008885582135,548.0,485.0,548.0,19.249329374918837,19,19.63525705517404,20
2026-03-31 13:24:14,1846.7115478515625,871.5508058940978,550.0,466.0,550.0,21.952259111415266,22,20.45859403010907,20
2026-03-31 13:24:44,1825.3990478515625,861.4924258659729,550.0,496.0,550.0,21.69891281981042,22,21.05312340035066,21
2026-03-31 13:25:14,1813.50830078125,855.8806181075439,548.0,509.0,548.0,21.17601511868844,21,21.10982341215705,21
2026-03-31 13:25:44,1629.2056884765625,768.899470202008,548.0,511.0,548.0,19.023946168743997,19,20.45859403010907,20
2026-03-31 13:26:44,1828.8472900390625,863.1198149733459,542.0,474.0,542.0,20.20079465539113,20,20.032429657629304,20
2026-03-31 13:27:14,1816.1082763671875,857.1076699553894,542.0,457.0,542.0,20.060084055496116,20,20.130439355443624,20
2026-03-31 13:28:14,1840.3804931640625,868.5628807785217,541.0,453.0,541.0,20.134584527897136,20,20.167689591644134,20
