ts,flow_cfm,Q_Lps,co2_ppm,people_est,people_est_rounded,people_est_smooth_5min,people_est_smooth_5min_rounded
2026-03-31 16:36:18,1122.78466796875,529.8953609469482,505.0,10.748295000320818,11,10.999128117879648,11
2026-03-31 16:39:48,1131.491455078125,534.0045069209107,509.0,11.307760347558016,11,11.0595461143025,11
2026-03-31 16:41:48,1119.3880615234375,528.2923411964294,507.0,10.95129129861431,11,11.129525823086162,11
2026-03-31 16:42:18,1127.2430419921875,531.9994791984558,507.0,11.028138803259958,11,11.028138803259958,11
2026-03-31 16:43:48,1120.8441162109375,528.9795224932556,510.0,11.319263272386188,11,11.167949575408986,11
2026-03-31 16:44:18,1111.5072021484375,524.5729897105896,510.0,11.224970955643373,11,11.224970955643373,11
2026-03-31 16:45:18,1125.6751708984375,531.2595264338318,508.0,11.131217078051284,11,11.131217078051284,11
2026-03-31 16:46:18,1120.3675537109375,528.754610036615,504.0,10.607297369853493,11,11.079677940655621,11
2026-03-31 16:47:18,1127.7672119140625,532.2468598564514,508.0,11.151904185027732,11,11.151904185027732,11
2026-03-31 16:48:48,1118.6390380859375,527.9388414951111,507.0,10.94396338961161,11,11.131217078051284,11
2026-03-31 16:49:48,1132.046875,534.2666359367188,511.0,11.551486004120362,12,11.131217078051284,11
2026-03-31 16:50:48,1122.6907958984375,529.851058262738,512.0,11.574119171185904,12,11.151904185027732,11
2026-03-31 16:50:48,1122.6907958984375,529.851058262738,512.0,11.574119171185904,12,11.351695094574048,11
2026-03-31 16:51:18,1116.5469970703125,526.9515080724915,512.0,11.510781108684373,12,11.531133556402366,12
2026-03-31 16:51:48,1126.486572265625,531.6424652400025,513.0,11.731753402844879,12,11.551486004120362,12
2026-03-31 16:53:48,1109.3089599609375,523.5355349157165,514.0,11.669553317940746,12,11.574119171185904,12
2026-03-31 16:54:18,1083.3978271484375,511.30684185824583,514.0,11.396977005301606,11,11.574119171185904,12
2026-03-31 16:54:48,1100.1793212890625,519.2268252251038,513.0,11.457777495131168,11,11.574119171185904,12
2026-03-31 16:55:18,1123.70703125,530.3306679455078,513.0,11.702805974112708,12,11.574119171185904,12
2026-03-31 16:57:18,1134.150390625,535.2593847719727,514.0,11.930876727460863,12,11.669553317940746,12
2026-03-31 16:59:18,1106.0115966796875,521.9793527234069,513.0,11.518517514892503,12,11.610661744502606,12
2026-03-31 16:59:48,1117.5264892578125,527.413776912677,513.0,11.638438944506275,12,11.670622459309492,12
2026-03-31 17:01:18,1133.3111572265625,534.8633107096252,514.0,11.92204827727904,12,11.780243610892658,12
2026-03-31 17:01:18,1133.3111572265625,534.8633107096252,514.0,11.92204827727904,12,11.92204827727904,12
2026-03-31 17:01:48,1125.4029541015625,531.1310544106994,514.0,11.838856667594808,12,11.880452472436925,12
2026-03-31 17:02:18,1117.2706298828125,527.2930247330871,514.0,11.753307380160201,12,11.796082023877505,12
2026-03-31 17:02:48,1122.684814453125,529.8482353348754,514.0,11.810262762111373,12,11.810262762111373,12
2026-03-31 17:03:18,1127.8109130859375,532.2674845130798,512.0,11.62690382633322,12,11.781785071135786,12
2026-03-31 17:04:48,1119.4912109375,528.3410222993652,512.0,11.541133795540611,12,11.810262762111373,12
2026-03-31 17:05:18,1125.6357421875,531.240918154248,510.0,11.36765329839165,11,11.781785071135786,12
2026-03-31 17:05:48,1131.047119140625,533.7948037082641,512.0,11.660266738611744,12,11.753307380160201,12
2026-03-31 17:06:48,1121.8038330078125,529.432458388263,515.0,11.91900508802895,12,11.660266738611744,12
2026-03-31 17:07:18,1135.33544921875,535.8186701533936,511.0,11.585042846951097,12,11.62690382633322,12
2026-03-31 17:07:48,1128.3594970703125,532.5263873256165,510.0,11.395160155199026,11,11.585042846951097,12
2026-03-31 17:09:49,1122.76025390625,529.8838387924072,510.0,11.338614105143117,11,11.490101501075062,11
2026-03-31 17:11:19,1131.6976318359375,534.1018115160095,506.0,10.952668575366822,11,11.395160155199026,11
2026-03-31 17:12:19,1122.1043701171875,529.5742961106629,507.0,10.9778657169859,11,11.15823991106451,11
2026-03-31 17:12:48,1135.203369140625,535.7563352973267,507.0,11.106016944390182,11,11.04194133068804,11
2026-03-31 17:13:49,1123.3221435546875,530.1490211791687,508.0,11.107949212834919,11,11.106016944390182,11
2026-03-31 17:14:49,1117.420654296875,527.3638283727416,510.0,11.28469016257743,11,11.106016944390182,11
2026-03-31 17:15:19,1131.8082275390625,534.1540068760803,512.0,11.668113208305705,12,11.10698307861255,11
2026-03-31 17:15:49,1124.456298828125,530.6842828683716,511.0,11.474031230516022,11,11.107949212834919,11
2026-03-31 17:16:19,1131.16650390625,533.8511470439697,510.0,11.423507762974113,11,11.28469016257743,11
2026-03-31 17:16:49,1122.52099609375,529.7709216779052,509.0,11.218112476204087,11,11.251401319390759,11
2026-03-31 17:17:19,1129.6365966796875,533.1291112296569,508.0,11.170389559997819,11,11.251401319390759,11
2026-03-31 17:19:49,1135.40478515625,535.8513930722901,513.0,11.824631806372103,12,11.448769496745069,11
2026-03-31 17:20:19,1146.57568359375,541.1234701040771,513.0,11.940970721529691,12,11.448769496745069,11
2026-03-31 17:20:49,1101.80908203125,519.9959866514893,511.0,11.242937436046265,11,11.33322259951019,11
2026-03-31 17:21:49,1120.13134765625,528.6431331914307,508.0,11.076397089526635,11,11.242937436046265,11
2026-03-31 17:22:49,1110.729736328125,524.206066699231,505.0,10.632894456317535,11,11.242937436046265,11
2026-03-31 17:23:49,1124.1572265625,530.5431364752442,502.0,10.40666179271793,10,11.15966726278645,11
2026-03-31 17:24:19,1113.5943603515625,525.5580187023011,501.0,10.191731818275683,10,11.076397089526635,11
2026-03-31 17:25:49,1125.6400146484375,531.2429345312927,500.0,10.183561399035922,10,10.40666179271793,10
2026-03-31 17:26:19,1118.3272705078125,527.7917035816223,500.0,10.11740367722221,10,10.299196805496805,10
2026-03-31 17:26:49,1107.442626953125,522.6547238118286,500.0,10.018931310832143,10,10.187646608655802,10
2026-03-31 17:27:19,1120.2318115234375,528.6905468573669,500.0,10.13463388414201,10,10.183561399035922,10
2026-03-31 17:28:19,1113.9818115234375,525.7408752948669,499.0,9.960903609270158,10,10.13463388414201,10
2026-03-31 17:28:49,1119.7218017578125,528.4498490490051,499.0,10.012228944074836,10,10.11740367722221,10
2026-03-31 17:30:19,1111.4969482421875,524.5681504056823,499.0,9.938684679507833,10,10.018931310832143,10
2026-03-31 17:30:49,1126.6221923828125,531.7064708084778,499.0,10.073930244016115,10,10.018931310832143,10
2026-03-31 17:31:19,1120.2567138671875,528.7022994549988,500.0,10.134859173349268,10,10.018931310832143,10
2026-03-31 17:34:19,1127.2591552734375,532.0070838204529,500.0,10.198209614943128,10,10.10439470868269,10
2026-03-31 17:34:49,1121.5247802734375,529.3007601618591,500.0,10.14633125317768,10,10.134859173349268,10
2026-03-31 17:35:19,1115.2357177734375,526.3326531520935,503.0,10.441391708643298,10,10.14633125317768,10
2026-03-31 17:36:49,1123.2490234375,530.1145123263184,500.0,10.161930322062577,10,10.180069968502853,10
2026-03-31 17:38:19,1110.2408447265625,523.9753355545471,499.0,9.927452964669245,10,10.161930322062577,10
2026-03-31 17:39:49,1123.582763671875,530.2720201788941,497.0,9.810358372700238,10,10.044691643365912,10
2026-03-31 17:40:19,1117.92578125,527.6022217501953,497.0,9.760965460436886,10,9.868905668684741,10
2026-03-31 17:40:49,1126.9547119140625,531.8634025533264,497.0,9.839799924973565,10,9.839799924973565,10
2026-03-31 17:42:19,1146.53271484375,541.1031911120849,504.0,10.85502111367898,11,9.839799924973565,10
2026-03-31 17:43:19,1127.279296875,532.0165895979492,502.0,10.435563737274762,10,9.839799924973565,10
2026-03-31 17:44:49,1114.2008056640625,525.8442290210999,507.0,10.900542901423842,11,10.435563737274762,10
2026-03-31 17:45:19,1128.023193359375,532.367669646814,539.0,14.833025867794017,15,10.85502111367898,11
2026-03-31 17:46:49,1119.4915771484375,528.3411951316833,506.0,10.834537311463661,11,10.85502111367898,11
2026-03-31 17:48:19,1126.0816650390625,531.4513703069397,504.0,10.661396828429485,11,10.867540106443752,11
2026-03-31 17:49:49,1120.738037109375,528.9294587317748,498.0,9.903417993811408,10,10.747967069946572,11
2026-03-31 17:51:19,1128.330322265625,532.5126183509399,499.0,10.089203848072128,10,10.375300338250806,10
2026-03-31 17:51:49,1122.401123046875,529.7143478991089,498.0,9.918113876928908,10,10.003658862500519,10
2026-03-31 17:52:49,1129.4346923828125,533.0338230116027,497.0,9.861453423000025,10,9.918113876928908,10
2026-03-31 17:53:19,1124.169921875,530.5491279956054,496.0,9.697226181793562,10,9.903417993811408,10
2026-03-31 17:54:49,1110.8018798828125,524.2401146658997,497.0,9.698764412429096,10,9.861453423000025,10
2026-03-31 17:55:19,1123.58203125,530.2716745142578,495.0,9.573957954133117,10,9.78010891771456,10
2026-03-31 17:55:49,1115.714111328125,526.5584297703247,496.0,9.624285333770622,10,9.698764412429096,10
2026-03-31 17:56:19,1125.120361328125,530.9976854718872,494.0,9.46870711011414,9,9.697226181793562,10
2026-03-31 17:56:49,1111.3629150390625,524.5048937772522,494.0,9.35292818194641,9,9.624285333770622,10
2026-03-31 17:57:19,1106.100830078125,522.0214661982544,494.0,9.30864390535147,9,9.59912164395187,10
2026-03-31 17:57:49,1118.7633056640625,527.9974892617248,495.0,9.532897955958399,10,9.553427955045759,10
2026-03-31 17:59:20,1129.72119140625,533.1690354951415,505.0,10.814697581608081,11,9.553427955045759,10
2026-03-31 18:00:19,1121.8753662109375,529.4662183010681,502.0,10.385537924654084,10,9.532897955958399,10
2026-03-31 18:01:50,1131.8927001953125,534.1938735307922,500.0,10.240128868517141,10,10.240128868517141,10
2026-03-31 18:02:20,1123.152587890625,530.0689998158813,501.0,10.279209714361135,10,10.279209714361135,10
2026-03-31 18:04:20,1148.871826171875,542.2071287386597,499.0,10.272880043036015,10,10.276044878698574,10
2026-03-31 18:04:50,1139.4688720703125,537.7694285279601,498.0,10.068933289847672,10,10.272880043036015,10
2026-03-31 18:05:50,1126.4278564453125,531.6147544583313,500.0,10.190688931112604,10,10.240128868517141,10
2026-03-31 18:06:20,1144.503662109375,540.1455848481811,500.0,10.354219077892711,10,10.256504455776579,10
2026-03-31 18:06:50,1134.7947998046875,535.5635120410827,498.0,10.027630782172325,10,10.231784487074309,10
2026-03-31 18:07:20,1129.210205078125,532.9278768005981,508.0,11.166173194922038,11,10.231784487074309,10
2026-03-31 18:07:50,1136.7913818359375,536.505793839447,503.0,10.643206561261039,11,10.272880043036015,10
2026-03-31 18:09:20,1119.7686767578125,528.4719715857238,498.0,9.894852226941472,10,10.190688931112604,10
2026-03-31 18:09:50,1111.637451171875,524.6344604050659,503.0,10.407702946294425,10,10.354219077892711,10
2026-03-31 18:12:50,1126.27685546875,531.5434899324952,501.0,10.307803337334168,10,10.307803337334168,10
2026-03-31 18:14:20,1136.2388916015625,536.2450474821838,499.0,10.159919990856157,10,10.307803337334168,10
