time,co2_sensor1,voc,temp_sensor1,co2_sensor2,humidity,temp_sensor2,co2_avg,temp_avg,occupancy_score,likely_occupied
2026-02-22 19:55:00,457.75,61.857142857142854,71.4739990234375,438.4,,,448.075,71.4739990234375,0.1176822859813897,False
2026-02-22 20:00:00,463.0,65.44444444444444,,439.0,,71.41999931335442,451.0,71.41999931335442,0.14525984485851992,False
2026-02-22 20:05:00,465.7142857142857,71.5,72.08599853515625,440.5,,,453.1071428571429,72.08599853515625,0.18750588607977528,False
2026-02-22 20:10:00,468.1666666666667,75.0,,438.5,,,453.33333333333337,,0.1954745987309523,False
2026-02-22 20:15:00,465.1666666666667,74.11111111111111,72.12200164794922,439.7142857142857,21.299999237060547,71.78000068664544,452.4404761904762,71.95100116729733,0.1981364128277527,False
2026-02-22 20:20:00,461.8,69.375,71.52799987792969,441.5,,,451.65,71.52799987792969,0.18407936301397396,False
2026-02-22 20:25:00,460.6,62.55555555555556,70.97000122070312,444.6666666666667,19.633333206176758,,452.6333333333333,70.97000122070312,0.1709764460281927,False
2026-02-22 20:30:00,456.5,61.0,,450.22222222222223,,,453.3611111111111,,0.1685607995673892,False
2026-02-22 20:35:00,454.0,64.0,,448.0,20.5,71.23999862670892,451.0,71.23999862670892,0.15323886633439895,False
2026-02-22 20:40:00,455.3333333333333,71.28571428571429,71.52799987792969,442.6,19.399999618530277,,448.9666666666667,71.52799987792969,0.15345195068163678,False
2026-02-22 20:45:00,459.6,88.71428571428571,72.13999938964844,441.8333333333333,19.949999809265137,,450.7166666666667,72.13999938964844,0.17726457671989468,False
2026-02-22 20:50:00,459.0,94.4,71.58200073242188,439.5,20.5,,449.25,71.58200073242188,0.20997945207167254,False
2026-02-22 20:55:00,458.6666666666667,92.5,71.85200119018555,439.5,,,449.08333333333337,71.85200119018555,0.25792987681160345,False
2026-02-22 21:00:00,457.1666666666667,89.28571428571429,72.08599853515625,443.0,19.0,,450.08333333333337,72.08599853515625,0.25655216501222955,False
2026-02-22 21:05:00,456.0,85.57142857142857,71.58200073242188,439.8333333333333,20.299999237060547,,447.91666666666663,71.58200073242188,0.2394975232716807,False
2026-02-22 21:10:00,453.0,77.875,71.33000183105469,441.4,,,447.2,71.33000183105469,0.1976596612123226,False
2026-02-22 21:15:00,448.75,75.25,71.51000213623047,438.0,19.700000762939453,71.41999931335442,443.375,71.46500072479245,0.15045321931511427,False
2026-02-22 21:20:00,444.375,71.0,70.9520034790039,441.25,17.700000762939453,70.60999965667719,442.8125,70.78100156784055,0.1089573045780312,False
2026-02-22 21:25:00,443.2857142857143,68.88888888888889,72.0260009765625,443.85714285714283,,69.79999999999994,443.57142857142856,70.91300048828123,0.08544559306359617,False
2026-02-22 21:30:00,436.8333333333333,62.333333333333336,,440.57142857142856,,,438.70238095238096,,0.06545194400611404,False
2026-02-22 21:35:00,431.75,55.833333333333336,,439.8,,,435.775,,0.049438589840774844,False
2026-02-22 21:40:00,430.85714285714283,52.142857142857146,,441.42857142857144,,,436.1428571428571,,0.026324686892189576,False
2026-02-22 21:45:00,431.75,59.22222222222222,73.39099884033203,439.85714285714283,19.399999618530273,70.33999862670892,435.80357142857144,71.86549873352047,0.034081396876427035,False
2026-02-22 21:50:00,435.0,69.55555555555556,,436.8333333333333,,71.14999999999993,435.91666666666663,71.14999999999993,0.04199535775399984,False
2026-02-22 21:55:00,441.0,81.625,74.26399993896484,435.7142857142857,,71.96000137329095,438.3571428571429,73.11200065612789,0.10414281375329093,False
2026-02-22 22:00:00,451.0,86.5,,435.0,,,443.0,,0.13473289170668523,False
2026-02-22 22:05:00,453.6666666666667,90.16666666666667,,437.4,,72.49999999999993,445.5333333333333,72.49999999999993,0.21425149879547237,False
2026-02-22 22:10:00,457.8,83.85714285714286,,436.0,,,446.9,,0.20458883270873243,False
2026-02-22 22:15:00,456.2857142857143,73.0,73.57099914550781,439.5,19.799999237060547,72.49999999999993,447.8928571428571,73.03549957275388,0.21974325196956737,False
2026-02-22 22:20:00,455.14285714285717,72.22222222222223,72.60800170898438,438.0,,,446.57142857142856,72.60800170898438,0.1954050833145744,False
2026-02-22 22:25:00,453.3333333333333,74.125,72.06800079345703,436.375,,,444.85416666666663,72.06800079345703,0.19046012493517497,False
2026-02-22 22:30:00,452.5,64.14285714285714,71.52799987792969,435.6,18.700000762939453,71.96000137329095,444.05,71.74400062561031,0.16172800886435318,False
2026-02-22 22:35:00,448.8333333333333,57.25,71.02400207519531,446.7142857142857,17.5,70.43000068664544,447.7738095238095,70.72700138092037,0.1251768498702466,False
2026-02-22 22:40:00,445.3333333333333,57.5,71.65399932861328,450.42857142857144,19.649999618530273,70.51999931335443,447.8809523809524,71.08699932098386,0.10885781391251981,False
2026-02-22 22:45:00,439.0,58.285714285714285,72.44599914550781,435.0,,71.33000068664543,437.0,71.88799991607662,0.09938077987787515,False
2026-02-22 22:50:00,436.2,64.9,73.54399871826172,431.3333333333333,,72.13999862670892,433.76666666666665,72.84199867248532,0.10630590790530549,False
2026-02-22 22:55:00,434.5,66.0,,431.5,,,433.0,,0.06854120452627059,False
2026-02-22 23:00:00,431.6666666666667,61.22222222222222,,430.6,,,431.1333333333333,,0.0388889053086816,False
2026-02-22 23:05:00,428.0,48.333333333333336,73.18399810791016,432.0,,,430.0,73.18399810791016,0.045098051855176326,False
2026-02-22 23:10:00,423.1666666666667,40.0,72.31100082397461,431.85714285714283,19.0,,427.51190476190476,72.31100082397461,0.06995920158670489,False
2026-02-22 23:15:00,423.3333333333333,34.111111111111114,71.4739990234375,432.57142857142856,18.800000190734863,72.13999862670892,427.95238095238096,71.80699882507321,0.08704253458890175,False
2026-02-22 23:20:00,423.8333333333333,31.0,70.59200286865234,431.2,,71.59999999999994,427.51666666666665,71.09600143432614,0.04913405874954346,False
2026-02-22 23:25:00,422.42857142857144,29.25,70.03399658203125,427.1666666666667,,,424.79761904761904,70.03399658203125,0.0242729090180149,False
2026-02-22 23:30:00,419.4,27.0,,429.8,,,424.6,,0.007189576015818051,False
2026-02-22 23:35:00,420.8,25.0,69.49400329589844,428.0,,,424.4,69.49400329589844,0.0,False
2026-02-22 23:40:00,420.0,22.5,,426.0,18.75,,423.0,,0.0,False
2026-02-22 23:45:00,419.0,23.166666666666668,68.79199981689453,425.0,,71.06000137329094,422.0,69.92600059509275,0.0,False
2026-02-22 23:50:00,414.6666666666667,21.25,,425.0,,,419.83333333333337,,0.0,False
2026-02-22 23:55:00,414.1666666666667,24.11111111111111,69.33200073242188,425.125,19.299999237060547,,419.64583333333337,69.33200073242188,0.0,False
2026-02-23 00:00:00,417.5,30.5,69.85399627685547,424.6666666666667,,,421.08333333333337,69.85399627685547,0.0,False
2026-02-23 00:05:00,417.0,40.0,70.35800170898438,422.4,,71.59999999999994,419.7,70.97900085449216,0.005065380268794012,False
2026-02-23 00:10:00,417.6,46.5,70.98799896240234,424.0,,,420.8,70.98799896240234,0.01029412504895316,False
2026-02-23 00:15:00,416.0,50.7,71.3479995727539,422.1666666666667,19.899999618530277,71.78000068664544,419.08333333333337,71.56400012969968,0.0236274742768758,False
2026-02-23 00:20:00,412.6666666666667,53.625,,422.5,,,417.58333333333337,,0.018562094008082366,False
2026-02-23 00:25:00,412.0,43.666666666666664,,423.5,,,417.75,,0.013333349227923216,False
2026-02-23 00:30:00,411.42857142857144,35.75,70.80799865722656,422.0,18.600000381469727,,416.7142857142857,70.80799865722656,0.0016666476814653844,False
2026-02-23 00:35:00,412.57142857142856,30.75,70.16000366210938,423.0,,,417.7857142857143,70.16000366210938,0.0016666476814653844,False
2026-02-23 00:40:00,409.0,26.2,69.60199737548828,423.5,,71.23999862670892,416.25,70.42099800109861,0.0016666476814653844,False
2026-02-23 00:45:00,408.0,23.0,69.0260009765625,421.4,,,414.7,69.0260009765625,0.0,False
2026-02-23 00:50:00,408.8,20.833333333333332,,421.375,,,415.0875,,0.0,False
2026-02-23 00:55:00,408.5,20.5,,418.5,,,413.5,,0.0,False
2026-02-23 01:00:00,408.8,21.4,,420.0,,70.69999999999993,414.4,70.69999999999993,0.0,False
2026-02-23 01:05:00,407.0,23.666666666666668,69.56600189208984,420.6666666666667,,,413.83333333333337,69.56600189208984,0.0,False
2026-02-23 01:10:00,408.0,27.75,70.1240005493164,419.0,,71.23999862670892,413.5,70.68199958801267,0.0,False
2026-02-23 01:15:00,409.85714285714283,30.714285714285715,70.1240005493164,419.0,19.100000381469727,71.23999862670892,414.42857142857144,70.68199958801267,0.0,False
2026-02-23 01:20:00,407.6666666666667,31.2,,417.0,,,412.33333333333337,,0.0,False
2026-02-23 01:25:00,404.0,33.857142857142854,,418.5,,,411.25,,0.0,False
2026-02-23 01:30:00,406.0,36.285714285714285,70.68199920654297,416.5,,,411.25,70.68199920654297,0.0,False
2026-02-23 01:35:00,408.0,38.0,,415.5,,,411.75,,0.0,False
2026-02-23 01:40:00,405.42857142857144,39.3,,416.2,,,410.8142857142857,,0.0,False
2026-02-23 01:45:00,405.4,40.25,,415.5,,,410.45,,0.0,False
2026-02-23 01:50:00,405.4,39.42857142857143,,414.4,,,409.9,,0.0,False
2026-02-23 01:55:00,407.3333333333333,40.857142857142854,,413.25,,,410.29166666666663,,0.0,False
